año;canton;provincia;tipoEmpresa;ventasTotales
2021;Cayambe;Pichincha;Pequeña empresa;11974368
2021;Cayambe;Pichincha;Pequeña empresa;9870560
2021;Cayambe;Pichincha;Pequeña empresa;4560276
2021;Mejía;Pichincha;Pequeña empresa;2588964
2021;Mejía;Pichincha;Pequeña empresa;4585112
2021;Mejía;Pichincha;Pequeña empresa;15585752
2021;Pedro Moncayo;Pichincha;Pequeña empresa;5431636
2021;Pedro Moncayo;Pichincha;Pequeña empresa;2429084
2021;Pedro Vicente Maldonado;Pichincha;Pequeña empresa;7867006
2021;Rumiñahui;Pichincha;Pequeña empresa;70785358
2021;Rumiñahui;Pichincha;Pequeña empresa;1679006
2021;Rumiñahui;Pichincha;Pequeña empresa;2060156
2021;San Miguel de los Bancos;Pichincha;Pequeña empresa;5175982
2021;Ambato;Tungurahua;Pequeña empresa;42765044
2021;Baños de Agua Santa;Tungurahua;Pequeña empresa;20118910
2021;Cevallos;Tungurahua;Pequeña empresa;3792628
2021;Patate;Tungurahua;Pequeña empresa;1581944
2021;Santiago de Píllaro;Tungurahua;Pequeña empresa;1447628
2021;Ambato;Tungurahua;Pequeña empresa;184314760
2021;Ambato;Tungurahua;Pequeña empresa;8797152
2021;Ambato;Tungurahua;Pequeña empresa;1400952
2021;Baños de Agua Santa;Tungurahua;Pequeña empresa;9020270
2021;Baños de Agua Santa;Tungurahua;Pequeña empresa;3448242
2021;Mocha;Tungurahua;Pequeña empresa;2792552
2021;Isabela;Galápagos;Pequeña empresa;11460050
2021;San Cristóbal;Galápagos;Pequeña empresa;13017032
2021;Santa Cruz;Galápagos;Pequeña empresa;38533712
2021;San Cristóbal;Galápagos;Pequeña empresa;5407962
2021;Santa Cruz;Galápagos;Pequeña empresa;46909436
2021;Santa Cruz;Galápagos;Pequeña empresa;14454062
2021;Quevedo;Los Ríos;Pequeña empresa;15784454
2021;Valencia;Los Ríos;Pequeña empresa;4381370
2021;Ventanas;Los Ríos;Pequeña empresa;9322348
2021;Babahoyo;Los Ríos;Pequeña empresa;14460600
2021;Buena Fé;Los Ríos;Pequeña empresa;3626658
2021;Quevedo;Los Ríos;Pequeña empresa;43870666
2021;Ventanas;Los Ríos;Pequeña empresa;3829364
2021;Machala;El Oro;Pequeña empresa;3476984
2021;Huaquillas;El Oro;Pequeña empresa;28105882
2021;Machala;El Oro;Pequeña empresa;24155418
2021;Pasaje;El Oro;Pequeña empresa;12484598
2021;Arenillas;El Oro;Pequeña empresa;3807972
2021;Machala;El Oro;Pequeña empresa;127490118
2021;Machala;El Oro;Pequeña empresa;6438922
2021;Machala;El Oro;Pequeña empresa;2746800
2021;Pasaje;El Oro;Pequeña empresa;6234116
2021;Piñas;El Oro;Pequeña empresa;1623454
2021;Piñas;El Oro;Pequeña empresa;1910510
2021;Santa Rosa;El Oro;Pequeña empresa;16614094
2021;Archidona;Napo;Microempresa;40628
2021;El chaco;Napo;Microempresa;158746
2021;Tena;Napo;Microempresa;14630
2021;Tena;Napo;Microempresa;62496
2021;Archidona;Napo;Microempresa;1366330
2021;Archidona;Napo;Pequeña empresa;4567290
2021;Tena;Napo;Pequeña empresa;7662802
2021;El chaco;Napo;Pequeña empresa;6582772
2021;Tena;Napo;Pequeña empresa;1524096
2021;Tena;Napo;Pequeña empresa;4648784
2021;Riobamba;Chimborazo;Microempresa;673820
2021;Daule;Guayas;Microempresa;1041768
2021;El Triunfo;Guayas;Microempresa;913766
2021;Durán;Guayas;Microempresa;585396
2021;Guayaquil;Guayas;Microempresa;3324510
2021;Guayaquil;Guayas;Microempresa;1171926
2021;Guayaquil;Guayas;Microempresa;783762
2021;Samborondón;Guayas;Microempresa;1824368
2021;Samborondón;Guayas;Microempresa;301728
2021;Azogues;Cañar;Pequeña empresa;1779806
2021;Riobamba;Chimborazo;Microempresa;1167544
2021;Colta;Chimborazo;Microempresa;383586
2021;Riobamba;Chimborazo;Microempresa;4911774
2021;Riobamba;Chimborazo;Microempresa;1122100
2021;Daule;Guayas;Microempresa;1764392
2021;El Triunfo;Guayas;Microempresa;1161090
2021;Camilo Ponce Enríquez;Azuay;Pequeña empresa;2059148
2021;Cuenca;Azuay;Pequeña empresa;67979408
2021;Cuenca;Azuay;Pequeña empresa;7042784
2021;Gualaceo;Azuay;Pequeña empresa;3103366
2021;Camilo Ponce Enríquez;Azuay;Pequeña empresa;18858924
2021;Cuenca;Azuay;Pequeña empresa;311172666
2021;Cuenca;Azuay;Pequeña empresa;3572296
2021;Cuenca;Azuay;Pequeña empresa;14431004
2021;Cuenca;Azuay;Pequeña empresa;12152616
2021;Gualaceo;Azuay;Pequeña empresa;3440612
2021;Paute;Azuay;Pequeña empresa;5537308
2021;Santa Isabel;Azuay;Pequeña empresa;2571856
2021;Azogues;Cañar;Pequeña empresa;2351622
2021;Biblián;Cañar;Pequeña empresa;2836134
2021;La Troncal;Cañar;Pequeña empresa;5586266
2021;Azogues;Cañar;Pequeña empresa;11552730
2021;La Troncal;Cañar;Pequeña empresa;1870610
